EarthPod Sensor Log
Created: Mon Jul  6 04:24:23 2020

Measurement Time,Time Step (s),Temperature (C),Humidity (%),Light (lux),Pressure (kPa),Interrupt Counter (counts/time step),Wind (m/s),Airflow (m/s),Airflow Ambient Temp (C),Airflow Error
Mon Jul  6 21:37:35 2020,6.212,47.16,13.938,1265.28,96.554253906,0,0.0,0.285,48.56,0
Mon Jul  6 21:37:42 2020,6.214,47.142,14.141,1265.92,96.554449218,0,0.0,0.347,47.11,0
Mon Jul  6 21:37:49 2020,6.214,47.165,12.922,1240.96,96.552386718,0,0.0,0.382,46.07,0
Mon Jul  6 21:37:56 2020,6.214,47.187,12.094,942.72,96.550457031,0,0.0,0.35,46.79,0
Mon Jul  6 21:38:03 2020,6.216,47.18,13.743,1202.56,96.552292968,0,0.0,0.529,45.09,0
Mon Jul  6 21:38:10 2020,6.213,47.177,13.519,1203.84,96.551921875,0,0.0,0.325,47.86,0
Mon Jul  6 21:38:17 2020,6.214,47.17,13.31,1253.76,96.553160156,0,0.0,0.11,54.15,0
Mon Jul  6 21:38:24 2020,6.217,47.187,14.733,1276.8,96.55196875,0,0.0,0.237,50.99,0
Mon Jul  6 21:38:31 2020,6.212,47.215,13.844,1264.0,96.552667968,0,0.0,0.204,51.54,0
Mon Jul  6 21:38:38 2020,6.214,47.233,13.186,1232.64,96.551902343,0,0.0,0.123,54.87,0
Mon Jul  6 21:38:45 2020,6.216,47.23,12.028,1221.76,96.550648437,0,0.0,0.126,55.41,0
Mon Jul  6 21:38:52 2020,6.212,47.218,14.361,1265.28,96.552488281,0,0.0,0.166,54.06,0
Mon Jul  6 21:38:59 2020,6.214,47.225,14.027,1265.28,96.554605468,0,0.0,0.112,55.98,0
Mon Jul  6 21:39:06 2020,6.214,47.218,14.453,1262.72,96.552277343,0,0.0,0.21,53.26,0
Mon Jul  6 21:39:13 2020,6.21,47.25,14.045,1259.52,96.552214843,0,0.0,0.184,53.88,0
Mon Jul  6 21:39:20 2020,6.214,47.258,13.211,1257.6,96.552375,0,0.0,0.126,55.77,0
Mon Jul  6 21:39:27 2020,6.214,47.255,14.195,1255.68,96.549855468,0,0.0,0.118,56.72,0
Mon Jul  6 21:39:34 2020,6.212,47.323,13.012,1253.76,96.5516875,0,0.0,0.162,55.4,0
Mon Jul  6 21:39:41 2020,6.212,47.321,12.464,1253.12,96.546871093,0,0.0,0.219,53.51,0
Mon Jul  6 21:39:48 2020,6.212,47.278,12.487,1253.12,96.550738281,0,0.0,0.205,53.3,0
Mon Jul  6 21:39:55 2020,6.213,47.321,14.564,1253.76,96.548894531,0,0.0,0.156,55.45,0
Mon Jul  6 21:40:03 2020,6.212,47.354,14.343,1253.76,96.549644531,0,0.0,0.372,48.23,0
Mon Jul  6 21:40:10 2020,6.216,47.356,14.884,1252.48,96.553148437,0,0.0,0.319,49.0,0
Mon Jul  6 21:40:17 2020,6.214,47.374,15.548,1251.2,96.553089843,0,0.0,0.405,46.3,0
Mon Jul  6 21:40:24 2020,6.214,47.442,15.443,1250.56,96.551644531,0,0.0,0.331,48.3,0
Mon Jul  6 21:40:31 2020,6.213,47.364,15.64,1249.92,96.552425781,0,0.0,0.528,45.66,0
Mon Jul  6 21:40:38 2020,6.213,47.406,14.787,1249.28,96.552996093,0,0.0,0.454,46.35,0
Mon Jul  6 21:40:45 2020,6.214,47.434,14.791,1248.0,96.551546875,0,0.0,0.519,46.9,0
Mon Jul  6 21:40:52 2020,6.215,47.396,15.147,1247.36,96.552792968,0,0.0,0.516,45.92,0
Mon Jul  6 21:40:59 2020,6.214,47.399,12.322,1248.0,96.552484375,0,0.0,0.27,49.71,0
Mon Jul  6 21:41:06 2020,6.213,47.447,13.645,1243.52,96.551125,0,0.0,0.24,51.79,0
Mon Jul  6 21:41:13 2020,6.215,47.369,13.381,1243.52,96.547988281,0,0.0,0.359,48.59,0
Mon Jul  6 21:41:20 2020,6.211,47.422,11.375,1247.36,96.548164062,0,0.0,0.669,45.56,0
Mon Jul  6 21:41:27 2020,6.213,47.404,12.847,1244.8,96.548992187,0,0.0,0.813,44.86,0
Mon Jul  6 21:41:34 2020,6.214,47.417,13.108,1242.88,96.546394531,0,0.0,0.648,45.17,0
Mon Jul  6 21:41:41 2020,6.211,47.419,13.162,1243.52,96.548488281,0,0.0,0.941,44.7,0
Mon Jul  6 21:41:48 2020,6.213,47.361,14.469,1243.52,96.54678125,0,0.0,0.425,45.05,0
Mon Jul  6 21:41:55 2020,6.218,47.364,14.514,1239.68,96.549890625,0,0.0,0.226,51.3,0
Mon Jul  6 21:42:02 2020,6.213,47.422,13.673,1237.76,96.545214843,0,0.0,0.132,55.05,0
Mon Jul  6 21:42:09 2020,6.211,47.474,11.328,1238.4,96.54565625,0,0.0,0.138,55.04,0
Mon Jul  6 21:42:16 2020,6.215,47.406,13.777,1239.04,96.546046875,0,0.0,0.209,52.86,0
Mon Jul  6 21:42:23 2020,6.213,47.404,14.883,1236.48,96.544402343,0,0.0,0.394,46.88,0
Mon Jul  6 21:42:30 2020,6.213,47.432,14.131,1239.68,96.5415,0,0.0,0.833,45.58,0
Mon Jul  6 21:42:37 2020,6.213,47.419,12.68,1237.12,96.540550781,0,0.0,0.869,45.32,0
Mon Jul  6 21:42:44 2020,6.214,47.406,12.571,1233.92,96.540207031,0,0.0,0.642,45.42,0
Mon Jul  6 21:42:51 2020,6.214,47.379,13.421,1233.28,96.539617187,1,0.008529127775989699,0.382,46.28,0
Mon Jul  6 21:42:59 2020,6.216,47.396,12.901,1233.28,96.540652343,0,0.0,0.182,53.18,0
Mon Jul  6 21:43:06 2020,6.213,47.419,14.562,1233.92,96.539765625,0,0.0,0.391,47.44,0
Mon Jul  6 21:43:13 2020,6.214,47.467,12.794,1236.48,96.540996093,0,0.0,0.64,45.38,0
Mon Jul  6 21:43:20 2020,6.214,47.49,13.229,1239.04,96.540539062,0,0.0,0.256,50.35,0
Mon Jul  6 21:43:27 2020,6.214,47.527,14.146,1236.48,96.540824218,0,0.0,0.689,46.07,0
Mon Jul  6 21:43:34 2020,6.211,47.48,13.079,1238.4,96.53953125,0,0.0,0.693,45.27,0
Mon Jul  6 21:43:41 2020,6.214,47.447,11.466,1242.24,96.540085937,0,0.0,0.344,47.53,0
Mon Jul  6 21:43:48 2020,6.213,47.474,12.982,1239.68,96.542347656,0,0.0,0.245,51.12,0
Mon Jul  6 21:43:55 2020,6.216,47.437,11.643,1241.6,96.541742187,28,0.23873873873873874,0.808,45.35,0
Mon Jul  6 21:44:02 2020,6.216,47.454,11.291,1242.88,96.54115625,44,0.37516087516087515,0.528,45.14,0
Mon Jul  6 21:44:09 2020,6.215,47.432,12.55,1244.16,96.541710937,1,0.008527755430410297,0.793,45.13,0
Mon Jul  6 21:44:16 2020,6.215,47.419,13.25,1244.8,96.539074218,0,0.0,0.271,49.62,0
Mon Jul  6 21:44:23 2020,6.217,47.472,11.933,1243.52,96.541816406,0,0.0,0.238,50.62,0
Mon Jul  6 21:44:30 2020,6.213,47.434,10.458,1243.52,96.54028125,0,0.0,0.217,50.9,0
Mon Jul  6 21:44:37 2020,6.212,47.477,11.851,1244.16,96.537507812,1,0.00853187379265937,0.541,45.16,0
Mon Jul  6 21:44:44 2020,6.217,47.449,11.383,1244.8,96.543472656,0,0.0,0.338,48.21,0
Mon Jul  6 21:44:51 2020,6.213,47.472,14.311,1248.64,96.5446875,0,0.0,0.3,49.27,0
Mon Jul  6 21:44:58 2020,6.211,47.464,13.699,1246.08,96.543585937,0,0.0,0.217,51.44,0
Mon Jul  6 21:45:05 2020,6.217,47.452,11.665,1258.24,96.543214843,0,0.0,0.204,52.53,0
Mon Jul  6 21:45:12 2020,6.213,47.459,12.869,1251.84,96.543769531,0,0.0,0.345,48.02,0
Mon Jul  6 21:45:19 2020,6.213,47.452,13.114,1253.76,96.544597656,0,0.0,0.168,54.24,0
Mon Jul  6 21:45:26 2020,6.215,47.459,12.664,1253.76,96.544476562,0,0.0,0.381,47.83,0
Mon Jul  6 21:45:33 2020,6.214,47.482,12.321,1248.64,96.5430625,0,0.0,0.18,53.38,0
Mon Jul  6 21:45:40 2020,6.213,47.469,11.285,1249.28,96.542007812,0,0.0,0.228,52.91,0
Mon Jul  6 21:45:47 2020,6.216,47.527,12.3,1242.24,96.5435625,0,0.0,0.241,51.65,0
Mon Jul  6 21:45:55 2020,6.212,47.555,12.13,1240.96,96.54384375,0,0.0,0.121,56.22,0
Mon Jul  6 21:46:02 2020,6.215,47.532,11.671,1240.96,96.540921875,0,0.0,0.182,54.29,0
Mon Jul  6 21:46:09 2020,6.217,47.545,11.157,1240.96,96.540121093,2,0.017050024127392635,0.153,55.65,0
Mon Jul  6 21:46:16 2020,6.213,47.558,13.639,1239.68,96.540820312,0,0.0,0.142,55.84,0
Mon Jul  6 21:46:23 2020,6.21,47.595,13.775,1235.84,96.541855468,0,0.0,0.645,46.69,0
Mon Jul  6 21:46:30 2020,6.213,47.583,12.983,1239.04,96.537742187,9,0.07677450507001449,0.949,45.56,0
Mon Jul  6 21:46:37 2020,6.218,47.595,11.071,1240.96,96.539945312,175,1.4916371823737538,0.663,44.6,0
Mon Jul  6 21:46:44 2020,6.215,47.527,11.344,1235.2,96.538867187,109,0.9295253419147225,0.673,44.64,0
Mon Jul  6 21:46:51 2020,6.216,47.545,12.521,1236.48,96.538554687,6,0.05115830115830115,0.77,44.64,0
Mon Jul  6 21:46:58 2020,6.213,47.583,12.15,1235.84,96.537503906,0,0.0,0.645,44.83,0
Mon Jul  6 21:47:05 2020,6.212,47.545,11.831,1231.36,96.539492187,0,0.0,0.716,45.03,0
Mon Jul  6 21:47:12 2020,6.216,47.547,11.43,1229.44,96.536898437,0,0.0,0.669,44.61,0
Mon Jul  6 21:47:19 2020,6.212,47.525,12.969,1225.6,96.536777343,0,0.0,0.401,45.46,0
Mon Jul  6 21:47:26 2020,6.213,47.497,12.84,1224.96,96.538125,0,0.0,0.289,49.19,0
Mon Jul  6 21:47:33 2020,6.216,47.545,11.593,1222.4,96.537582031,0,0.0,0.413,45.75,0
Mon Jul  6 21:47:40 2020,6.215,47.593,12.022,1222.4,96.539304687,0,0.0,0.218,51.31,0
Mon Jul  6 21:47:47 2020,6.211,47.585,9.93,1222.4,96.536472656,0,0.0,0.225,51.98,0
Mon Jul  6 21:47:54 2020,6.212,47.558,11.134,1221.12,96.5349375,0,0.0,0.297,49.63,0
Mon Jul  6 21:48:01 2020,6.212,47.59,14.285,1219.84,96.534027343,0,0.0,0.691,45.9,0
Mon Jul  6 21:48:08 2020,6.214,47.608,13.972,1219.2,96.535320312,0,0.0,0.408,45.22,0
Mon Jul  6 21:48:15 2020,6.217,47.61,11.73,1217.28,96.532511718,0,0.0,0.729,45.62,0
Mon Jul  6 21:48:22 2020,6.213,47.608,11.387,1217.92,96.533507812,0,0.0,0.788,44.61,0
Mon Jul  6 21:48:29 2020,6.215,47.646,13.15,1216.64,96.534695312,0,0.0,0.45,44.94,0
Mon Jul  6 21:48:36 2020,6.216,47.633,12.611,1290.24,96.535375,0,0.0,0.29,48.2,0
Mon Jul  6 21:48:44 2020,6.213,47.671,12.905,1237.76,96.537121093,0,0.0,0.215,52.2,0
Mon Jul  6 21:48:51 2020,6.215,47.613,12.022,1219.2,96.534605468,0,0.0,0.394,46.51,0
Mon Jul  6 21:48:58 2020,6.213,47.636,12.136,1214.08,96.533296875,0,0.0,0.163,53.35,0
Mon Jul  6 21:49:05 2020,6.214,47.648,11.631,1240.96,96.53765625,0,0.0,0.164,54.21,0
Mon Jul  6 21:49:12 2020,6.214,47.636,12.536,1233.92,96.5351875,0,0.0,0.161,53.67,0
Mon Jul  6 21:49:19 2020,6.215,47.608,11.955,1223.04,96.53090625,0,0.0,0.368,47.62,0
Mon Jul  6 21:49:26 2020,6.215,47.61,13.021,1215.36,96.53534375,0,0.0,0.195,53.25,0
Mon Jul  6 21:49:33 2020,6.213,47.668,11.405,1191.68,96.533898437,0,0.0,0.125,55.85,0
Mon Jul  6 21:49:40 2020,6.214,47.661,11.813,1219.2,96.533457031,0,0.0,0.451,46.26,0
Mon Jul  6 21:49:47 2020,6.211,47.678,14.601,1221.76,96.533425781,0,0.0,0.566,45.77,0
Mon Jul  6 21:49:54 2020,6.21,47.686,14.102,1221.76,96.532769531,0,0.0,0.274,50.1,0
Mon Jul  6 21:50:01 2020,6.216,47.683,15.275,1230.72,96.533890625,0,0.0,0.154,54.9,0
Mon Jul  6 21:50:08 2020,6.214,47.751,15.31,1226.88,96.53278125,0,0.0,0.593,46.8,0
Mon Jul  6 21:50:15 2020,6.212,47.724,12.843,1212.16,96.532613281,0,0.0,0.386,46.25,0
Mon Jul  6 21:50:22 2020,6.213,47.746,10.241,1212.16,96.532613281,0,0.0,0.291,50.04,0
Mon Jul  6 21:50:29 2020,6.212,47.724,11.982,1214.08,96.531730468,0,0.0,0.132,55.36,0
Mon Jul  6 21:50:36 2020,6.215,47.751,10.98,1199.36,96.531863281,0,0.0,0.225,53.1,0
Mon Jul  6 21:50:43 2020,6.215,47.694,10.307,1208.32,96.530234375,0,0.0,0.496,46.73,0
Mon Jul  6 21:50:50 2020,6.214,47.691,9.78,1206.4,96.529714843,0,0.0,0.168,54.27,0
Mon Jul  6 21:50:57 2020,6.21,47.709,11.854,1203.84,96.530632812,0,0.0,0.317,50.13,0
Mon Jul  6 21:51:04 2020,6.213,47.706,12.216,1207.04,96.528363281,0,0.0,0.995,45.43,0
Mon Jul  6 21:51:11 2020,6.212,47.704,12.016,1207.68,96.525195312,0,0.0,0.686,44.65,0
Mon Jul  6 21:51:18 2020,6.213,47.731,12.301,1207.68,96.529746093,0,0.0,0.609,45.56,0
Mon Jul  6 21:51:25 2020,6.214,47.729,13.435,1208.32,96.529449218,0,0.0,0.185,51.86,0
Mon Jul  6 21:51:32 2020,6.212,47.751,14.016,1121.28,96.531707031,0,0.0,0.161,54.09,0
Mon Jul  6 21:51:40 2020,6.209,47.779,14.387,1160.32,96.532773437,0,0.0,0.323,48.92,0
Mon Jul  6 21:51:47 2020,6.215,47.751,14.666,1212.16,96.532855468,0,0.0,0.559,46.19,0
Mon Jul  6 21:51:54 2020,6.213,47.794,12.528,1209.6,96.530363281,0,0.0,0.202,51.54,0
Mon Jul  6 21:52:01 2020,6.212,47.761,12.176,1210.24,96.530726562,0,0.0,0.214,52.77,0
Mon Jul  6 21:52:08 2020,6.214,47.754,10.038,1207.04,96.528378906,0,0.0,0.502,46.12,0
Mon Jul  6 21:52:15 2020,6.213,47.782,11.221,1204.48,96.528886718,0,0.0,0.319,48.5,0
Mon Jul  6 21:52:22 2020,6.21,47.779,11.775,1207.04,96.529167968,0,0.0,0.559,45.93,0
Mon Jul  6 21:52:29 2020,6.215,47.731,12.222,1207.04,96.530324218,0,0.0,0.303,48.59,0
Mon Jul  6 21:52:36 2020,6.213,47.789,12.406,1211.52,96.530882812,0,0.0,0.557,45.68,0
Mon Jul  6 21:52:43 2020,6.211,47.812,12.423,1210.88,96.529296875,0,0.0,0.622,45.98,0
Mon Jul  6 21:52:50 2020,6.215,47.804,12.049,1213.44,96.530464843,0,0.0,0.253,50.25,0
Mon Jul  6 21:52:57 2020,6.215,47.817,12.875,1212.16,96.53115625,0,0.0,0.161,53.61,0
Mon Jul  6 21:53:04 2020,6.211,47.804,12.345,1212.8,96.52984375,0,0.0,0.148,54.78,0
Mon Jul  6 21:53:11 2020,6.211,47.787,13.604,1215.36,96.527097656,0,0.0,0.305,49.76,0
Mon Jul  6 21:53:18 2020,6.213,47.789,13.645,1217.92,96.529851562,0,0.0,0.566,45.99,0
Mon Jul  6 21:53:25 2020,6.216,47.772,12.649,1216.64,96.528722656,0,0.0,0.519,46.07,0
Mon Jul  6 21:53:32 2020,6.215,47.764,12.223,1224.96,96.531515625,2,0.017055510860820595,0.679,45.29,0
Mon Jul  6 21:53:39 2020,6.213,47.741,12.039,1227.52,96.529875,2,0.017061001126669886,0.837,44.85,0
Mon Jul  6 21:53:46 2020,6.211,47.719,11.997,1219.2,96.523847656,0,0.0,0.487,45.08,0
Mon Jul  6 21:53:53 2020,6.218,47.802,10.647,1225.6,96.525988281,0,0.0,0.639,44.96,0
Mon Jul  6 21:54:00 2020,6.214,47.709,10.826,1218.56,96.520105468,0,0.0,0.522,45.18,0
Mon Jul  6 21:54:07 2020,6.213,47.731,11.953,1219.84,96.521703125,0,0.0,0.21,51.93,0
Mon Jul  6 21:54:14 2020,6.214,47.774,11.433,1231.36,96.521671875,0,0.0,0.356,48.08,0
Mon Jul  6 21:54:21 2020,6.213,47.787,10.641,1217.28,96.525375,0,0.0,0.247,50.76,0
Mon Jul  6 21:54:28 2020,6.214,47.769,12.297,1217.92,96.522703125,0,0.0,0.398,46.9,0
Mon Jul  6 21:54:36 2020,6.213,47.741,12.271,1218.56,96.522214843,0,0.0,0.576,45.45,0
Mon Jul  6 21:54:43 2020,6.212,47.749,12.638,1219.2,96.521863281,0,0.0,0.143,53.54,0
Mon Jul  6 21:54:50 2020,6.214,47.716,12.579,1217.28,96.524199218,0,0.0,0.432,46.4,0
Mon Jul  6 21:54:57 2020,6.215,47.759,12.782,1093.76,96.524304687,0,0.0,0.232,51.16,0
Mon Jul  6 21:55:04 2020,6.213,47.807,12.686,1210.24,96.523441406,0,0.0,0.346,47.88,0
Mon Jul  6 21:55:11 2020,6.211,47.779,13.02,1190.4,96.526746093,0,0.0,0.132,54.84,0
Mon Jul  6 21:55:18 2020,6.212,47.802,12.542,1225.6,96.522863281,0,0.0,0.206,53.57,0
Mon Jul  6 21:55:25 2020,6.212,47.784,13.166,1225.6,96.523203125,0,0.0,0.682,46.08,0
Mon Jul  6 21:55:32 2020,6.213,47.787,13.055,1227.52,96.526757812,0,0.0,0.272,50.19,0
Mon Jul  6 21:55:39 2020,6.215,47.809,11.183,1237.12,96.526351562,0,0.0,0.128,55.75,0
Mon Jul  6 21:55:46 2020,6.211,47.807,13.418,1233.92,96.525546875,0,0.0,0.129,56.18,0
Mon Jul  6 21:55:53 2020,6.212,47.829,13.536,1241.6,96.527269531,0,0.0,0.133,56.28,0
Mon Jul  6 21:56:00 2020,6.215,47.852,12.39,1242.24,96.527679687,0,0.0,0.285,51.86,0
Mon Jul  6 21:56:07 2020,6.21,47.824,12.995,1248.64,96.526316406,0,0.0,0.201,53.79,0
Mon Jul  6 21:56:14 2020,6.212,47.892,11.517,1235.2,96.526484375,0,0.0,0.801,46.85,0
Mon Jul  6 21:56:21 2020,6.213,47.819,13.099,1206.4,96.524464843,0,0.0,0.58,46.22,0
Mon Jul  6 21:56:28 2020,6.212,47.958,11.95,1244.8,96.526753906,0,0.0,0.342,48.65,0
Mon Jul  6 21:56:35 2020,6.212,47.965,12.034,1240.96,96.524738281,0,0.0,0.114,55.89,0
Mon Jul  6 21:56:42 2020,6.215,47.918,12.924,1240.32,96.523621093,0,0.0,0.179,54.71,0
Mon Jul  6 21:56:49 2020,6.212,47.94,9.913,1242.88,96.522582031,0,0.0,0.24,51.94,0
Mon Jul  6 21:56:56 2020,6.212,47.857,12.304,1221.76,96.522433593,0,0.0,0.263,51.78,0
Mon Jul  6 21:57:03 2020,6.216,47.93,12.443,1244.8,96.523320312,0,0.0,0.693,46.21,0
Mon Jul  6 21:57:10 2020,6.212,47.968,11.697,1260.8,96.524066406,0,0.0,0.188,53.5,0
Mon Jul  6 21:57:17 2020,6.212,47.93,12.66,1255.04,96.523828125,0,0.0,0.294,49.81,0
Mon Jul  6 21:57:24 2020,6.213,47.928,11.056,1262.08,96.522886718,0,0.0,0.236,52.9,0
Mon Jul  6 21:57:31 2020,6.212,47.945,12.04,1260.16,96.524179687,1,0.00853187379265937,0.213,52.84,0
Mon Jul  6 21:57:39 2020,6.209,47.938,10.687,1257.6,96.521949218,0,0.0,0.256,52.26,0
Mon Jul  6 21:57:46 2020,6.215,47.97,12.019,1261.44,96.524691406,0,0.0,0.413,47.15,0
Mon Jul  6 21:57:53 2020,6.212,47.973,12.802,1260.8,96.522519531,0,0.0,0.212,53.32,0
Mon Jul  6 21:58:00 2020,6.215,48.026,13.249,1259.52,96.523835937,0,0.0,0.64,47.69,0
Mon Jul  6 21:58:07 2020,6.215,47.988,13.229,1257.6,96.522042968,0,0.0,0.111,56.35,0
Mon Jul  6 21:58:14 2020,6.216,48.036,11.479,1258.24,96.520269531,0,0.0,0.287,51.52,0
Mon Jul  6 21:58:21 2020,6.209,48.028,12.341,1260.16,96.521890625,0,0.0,0.131,55.27,0
Mon Jul  6 21:58:28 2020,6.212,47.97,11.357,1261.44,96.520691406,0,0.0,0.15,55.82,0
Mon Jul  6 21:58:35 2020,6.212,48.043,11.544,1262.72,96.517292968,0,0.0,0.313,49.73,0
Mon Jul  6 21:58:42 2020,6.212,48.031,9.654,1264.64,96.519660156,0,0.0,0.126,56.6,0
Mon Jul  6 21:58:49 2020,6.213,48.059,11.145,1262.72,96.519171875,0,0.0,0.196,54.42,0
Mon Jul  6 21:58:56 2020,6.21,48.081,11.732,1263.36,96.519589843,0,0.0,0.389,47.88,0
Mon Jul  6 21:59:03 2020,6.214,48.094,10.171,1268.48,96.518402343,0,0.0,0.428,46.86,0
Mon Jul  6 21:59:10 2020,6.215,48.076,10.688,1267.2,96.518390625,0,0.0,0.713,45.98,0
Mon Jul  6 21:59:17 2020,6.215,48.059,10.897,1270.4,96.519578125,0,0.0,0.369,46.86,0
Mon Jul  6 21:59:24 2020,6.213,47.991,10.572,1275.52,96.516328125,0,0.0,0.373,46.59,0
Mon Jul  6 21:59:31 2020,6.213,48.059,11.697,1276.16,96.516328125,0,0.0,0.296,49.61,0
Mon Jul  6 21:59:38 2020,6.213,48.071,10.932,1274.88,96.517019531,0,0.0,0.145,54.04,0
Mon Jul  6 21:59:45 2020,6.21,48.033,11.407,1269.76,96.517074218,0,0.0,0.283,51.08,0
Mon Jul  6 21:59:52 2020,6.214,48.066,10.188,1267.84,96.516085937,0,0.0,0.452,46.1,0
Mon Jul  6 21:59:59 2020,6.211,48.074,10.095,1273.6,96.516824218,0,0.0,0.467,46.67,0
Mon Jul  6 22:00:06 2020,6.214,48.046,11.161,1271.04,96.516136718,0,0.0,0.345,48.21,0
Mon Jul  6 22:00:13 2020,6.213,48.038,11.837,1272.96,96.51671875,0,0.0,0.197,53.27,0
Mon Jul  6 22:00:20 2020,6.214,48.076,11.943,1269.76,96.516242187,0,0.0,0.266,51.78,0
Mon Jul  6 22:00:27 2020,6.21,48.104,12.072,1272.32,96.518554687,0,0.0,0.18,54.52,0
Mon Jul  6 22:00:34 2020,6.212,48.086,12.327,1272.96,96.517496093,0,0.0,0.126,56.62,0
Mon Jul  6 22:00:42 2020,6.21,48.099,11.773,1272.96,96.516160156,0,0.0,0.134,56.66,0
Mon Jul  6 22:00:49 2020,6.216,48.091,10.731,1273.6,96.515683593,0,0.0,0.508,47.45,0
Mon Jul  6 22:00:56 2020,6.213,48.094,9.399,1274.24,96.517703125,0,0.0,0.645,45.79,0
Mon Jul  6 22:01:03 2020,6.212,48.096,11.744,1280.0,96.521238281,0,0.0,0.327,48.31,0
Mon Jul  6 22:01:10 2020,6.216,48.064,11.636,1278.08,96.517035156,0,0.0,0.179,54.42,0
Mon Jul  6 22:01:17 2020,6.216,48.081,11.75,1278.08,96.517496093,0,0.0,0.443,46.27,0
Mon Jul  6 22:01:24 2020,6.213,48.129,10.867,1280.0,96.517011718,0,0.0,0.297,49.9,0
Mon Jul  6 22:01:31 2020,6.211,48.111,11.827,1280.64,96.516660156,0,0.0,0.281,50.03,0
Mon Jul  6 22:01:38 2020,6.215,48.094,11.853,1281.92,96.512335937,0,0.0,0.254,51.9,0
Mon Jul  6 22:01:45 2020,6.213,48.132,11.006,1281.92,96.513855468,0,0.0,0.631,45.89,0
Mon Jul  6 22:01:52 2020,6.212,48.084,10.98,1281.28,96.517078125,0,0.0,0.702,45.73,0
Mon Jul  6 22:01:59 2020,6.215,48.046,11.347,1282.56,96.511480468,0,0.0,0.207,52.58,0
Mon Jul  6 22:02:06 2020,6.214,48.079,12.167,1283.84,96.511578125,0,0.0,0.204,51.74,0
Mon Jul  6 22:02:13 2020,6.213,48.096,12.803,1285.12,96.508539062,0,0.0,0.247,51.52,0
Mon Jul  6 22:02:20 2020,6.217,48.114,12.081,1285.76,96.506363281,0,0.0,0.34,47.97,0
Mon Jul  6 22:02:27 2020,6.214,48.116,10.469,1288.32,96.506632812,0,0.0,0.27,49.69,0
Mon Jul  6 22:02:34 2020,6.213,48.159,10.61,1290.88,96.509058593,0,0.0,0.123,55.48,0
Mon Jul  6 22:02:41 2020,6.214,48.177,10.728,1291.52,96.50771875,1,0.008529127775989699,0.264,51.84,0
Mon Jul  6 22:02:48 2020,6.212,48.179,13.104,1293.44,96.508839843,0,0.0,0.701,46.61,0
Mon Jul  6 22:02:55 2020,6.213,48.187,12.934,1294.72,96.508515625,0,0.0,0.454,46.33,0
Mon Jul  6 22:03:02 2020,6.215,48.205,11.523,1296.64,96.509042968,0,0.0,0.277,49.89,0
Mon Jul  6 22:03:09 2020,6.215,48.202,12.983,1297.92,96.507160156,0,0.0,0.347,48.29,0
Mon Jul  6 22:03:16 2020,6.212,48.23,14.59,1297.92,96.508597656,0,0.0,0.608,45.82,0
Mon Jul  6 22:03:23 2020,6.213,48.227,13.212,1301.76,96.509183593,0,0.0,0.475,46.34,0
Mon Jul  6 22:03:30 2020,6.21,48.225,12.619,1303.04,96.511496093,0,0.0,0.356,47.59,0
Mon Jul  6 22:03:38 2020,6.214,48.247,13.258,1304.32,96.5104375,0,0.0,0.416,46.21,0
Mon Jul  6 22:03:45 2020,6.215,48.225,14.34,1306.88,96.506796875,0,0.0,0.418,46.41,0
Mon Jul  6 22:03:52 2020,6.212,48.252,13.682,1309.44,96.507757812,0,0.0,0.247,50.97,0
Mon Jul  6 22:03:59 2020,6.214,48.28,12.96,1308.16,96.505796875,0,0.0,0.371,47.95,0
Mon Jul  6 22:04:06 2020,6.214,48.293,10.636,1308.16,96.506253906,0,0.0,0.353,48.05,0
Mon Jul  6 22:04:13 2020,6.216,48.225,11.608,1308.16,96.506195312,0,0.0,0.272,50.44,0
Mon Jul  6 22:04:20 2020,6.21,48.293,12.135,1308.16,96.509070312,0,0.0,0.268,50.93,0
Mon Jul  6 22:04:27 2020,6.217,48.285,12.338,1309.44,96.507480468,0,0.0,0.603,45.92,0
Mon Jul  6 22:04:34 2020,6.213,48.293,10.618,1309.44,96.506007812,0,0.0,0.684,45.12,0
Mon Jul  6 22:04:41 2020,6.212,48.265,10.867,1312.0,96.5055,0,0.0,0.444,45.33,0
Mon Jul  6 22:04:48 2020,6.214,48.237,10.676,1315.84,96.508003906,0,0.0,0.294,49.5,0
Mon Jul  6 22:04:55 2020,6.211,48.21,13.082,1312.0,96.506492187,0,0.0,0.266,50.36,0
Mon Jul  6 22:05:02 2020,6.213,48.222,12.397,1315.84,96.507792968,0,0.0,0.202,52.33,0
Mon Jul  6 22:05:09 2020,6.213,48.245,12.643,1315.84,96.508652343,0,0.0,0.235,52.29,0
Mon Jul  6 22:05:16 2020,6.215,48.283,13.551,1317.12,96.507933593,0,0.0,0.182,54.07,0
Mon Jul  6 22:05:23 2020,6.211,48.295,14.276,1315.84,96.508035156,0,0.0,0.277,50.59,0
Mon Jul  6 22:05:30 2020,6.213,48.303,14.476,1312.0,96.509378906,0,0.0,0.15,54.97,0
Mon Jul  6 22:05:37 2020,6.213,48.275,14.334,1314.56,96.508171875,0,0.0,0.123,56.57,0
Mon Jul  6 22:05:44 2020,6.213,48.318,12.916,1314.56,96.507785156,0,0.0,0.134,56.44,0
Mon Jul  6 22:05:51 2020,6.214,48.346,14.999,1315.84,96.507238281,0,0.0,0.128,56.81,0
